Geo group,Geo group member,Year,Sex,Age group,GHE Cause,Mean value,Mean lower value,Mean upper value,Mean value [95% CI],Age-standardized rate,Age-standardized rate lower value,Age-standardized rate upper value,Age-standardized rate [95% CI]
WHO regions,5_Emr,2016,Male,35 to 39 years,Ischaemic Heart Disease,139650.169,96023.204,177814.696,139 650 [96 023 - 177 815],40.943,28.152,52.132,40.94 [28.15 - 52.13]
WHO regions,5_Emr,2016,Male,35 to 39 years,Stroke,36478.593,19493.941,57180.724,36 479 [19 494 - 57 181],10.695,5.715,16.764,10.70 [5.72 - 16.76]
WHO regions,5_Emr,2016,Male,35 to 39 years,Acute Lower Respiratory Infections,21696.066,14781.125,29278.67,21 696 [14 781 - 29 279],6.361,4.334,8.584,6.36 [4.33 - 8.58]
WHO regions,5_Emr,2016,Male,35 to 39 years,Chronic Obstructive Pulmonary Disease,13365.574,5341.088,24274.312,13 366 [5 341 - 24 274],3.918,1.566,7.117,3.92 [1.57 - 7.12]
WHO regions,5_Emr,2016,Male,35 to 39 years,Lung Cancer,1795.532,1056.493,2706.592,1 796 [1 056 - 2 707],0.526,0.31,0.793,0.53 [0.31 - 0.79]
WHO regions,5_Emr,2016,Male,30 to 34 years,Ischaemic Heart Disease,104520.538,72009.891,132919.942,104 521 [72 010 - 132 920],27.876,19.205,35.45,27.88 [19.21 - 35.45]
WHO regions,5_Emr,2016,Male,30 to 34 years,Stroke,29776.951,15929.799,46684.537,29 777 [15 930 - 46 685],7.942,4.248,12.451,7.94 [4.25 - 12.45]
WHO regions,5_Emr,2016,Male,30 to 34 years,Acute Lower Respiratory Infections,20191.001,13757.768,27212.742,20 191 [13 758 - 27 213],5.385,3.669,7.258,5.39 [3.67 - 7.26]
WHO regions,5_Emr,2016,Male,30 to 34 years,Chronic Obstructive Pulmonary Disease,11814.306,4688.356,21530.172,11 814 [4 688 - 21 530],3.151,1.25,5.742,3.15 [1.25 - 5.74]
WHO regions,5_Emr,2016,Male,30 to 34 years,Lung Cancer,1818.834,1090.683,2705.586,1 819 [1 091 - 2 706],0.485,0.291,0.722,0.49 [0.29 - 0.72]
WHO regions,5_Emr,2016,Male,25 to 29 years,Ischaemic Heart Disease,66381.14,45780.873,84368.739,66 381 [45 781 - 84 369],16.951,11.69,21.544,16.95 [11.69 - 21.54]
WHO regions,5_Emr,2016,Male,25 to 29 years,Stroke,27657.146,14797.048,43467.016,27 657 [14 797 - 43 467],7.062,3.778,11.099,7.06 [3.78 - 11.10]
WHO regions,5_Emr,2016,Male,25 to 29 years,Acute Lower Respiratory Infections,21297.772,14517.736,28704.557,21 298 [14 518 - 28 705],5.438,3.707,7.33,5.44 [3.71 - 7.33]
WHO regions,5_Emr,2016,Male,25 to 29 years,Chronic Obstructive Pulmonary Disease,9913.9,3930.913,18061.008,9 914 [3 931 - 18 061],2.531,1.004,4.612,2.53 [1.00 - 4.61]
WHO regions,5_Emr,2016,Male,25 to 29 years,Lung Cancer,1288.739,756.005,1944.438,1 289 [756 - 1 944],0.329,0.193,0.496,0.33 [0.19 - 0.50]
WHO regions,5_Emr,2016,Male,20 to 24 years,Acute Lower Respiratory Infections,21503.913,14618.746,29011.924,21 504 [14 619 - 29 012],5.618,3.819,7.579,5.62 [3.82 - 7.58]
WHO regions,5_Emr,2016,Male,15 to 19 years,Acute Lower Respiratory Infections,25436.16,17332.796,34275.983,25 436 [17 333 - 34 276],6.624,4.514,8.927,6.62 [4.51 - 8.93]
WHO regions,5_Emr,2016,Male,10 to 14 years,Acute Lower Respiratory Infections,31748.482,20976.374,43576.032,31 748 [20 976 - 43 576],7.863,5.195,10.793,7.86 [5.20 - 10.79]
WHO regions,5_Emr,2016,Male,5 to 9 years,Acute Lower Respiratory Infections,55846.34,36859.716,76998.661,55 846 [36 860 - 76 999],12.708,8.388,17.522,12.71 [8.39 - 17.52]
WHO regions,5_Emr,2016,Male,0 to 4 years,Acute Lower Respiratory Infections,1765618.531,1164947.33,2430483.721,1 765 619 [1 164 947 - 2 430 484],363.483,239.825,500.357,363.48 [239.83 - 500.36]
WHO regions,5_Emr,2015,Female,80 years and over,Ischaemic Heart Disease,216777.846,145951.135,278187.385,216 778 [145 951 - 278 187],145.728,98.115,187.01,145.73 [98.12 - 187.01]
WHO regions,5_Emr,2015,Female,80 years and over,Stroke,85308.705,44400.301,134171.848,85 309 [44 400 - 134 172],57.348,29.848,90.196,57.35 [29.85 - 90.20]
WHO regions,5_Emr,2015,Female,80 years and over,Chronic Obstructive Pulmonary Disease,37501.88,15244.47,67428.155,37 502 [15 244 - 67 428],25.21,10.248,45.328,25.21 [10.25 - 45.33]
WHO regions,5_Emr,2015,Female,80 years and over,Acute Lower Respiratory Infections,22229.854,14540.206,30619.65,22 230 [14 540 - 30 620],14.944,9.775,20.584,14.94 [9.78 - 20.58]
WHO regions,5_Emr,2015,Female,80 years and over,Lung Cancer,1414.504,829.997,2138.478,1 415 [830 - 2 138],0.951,0.558,1.438,0.95 [0.56 - 1.44]
WHO regions,5_Emr,2015,Female,75 to 79 years,Ischaemic Heart Disease,200266.639,135093.619,256914.388,200 267 [135 094 - 256 914],113.157,76.332,145.165,113.16 [76.33 - 145.17]
WHO regions,5_Emr,2015,Female,75 to 79 years,Stroke,90714.5,47560.465,142743.816,90 715 [47 560 - 142 744],51.257,26.873,80.655,51.26 [26.87 - 80.66]
WHO regions,5_Emr,2015,Female,75 to 79 years,Chronic Obstructive Pulmonary Disease,32895.658,13400.235,59059.901,32 896 [13 400 - 59 060],18.587,7.572,33.371,18.59 [7.57 - 33.37]
WHO regions,5_Emr,2015,Female,75 to 79 years,Acute Lower Respiratory Infections,18779.654,12328.196,25852.04,18 780 [12 328 - 25 852],10.611,6.966,14.607,10.61 [6.97 - 14.61]
WHO regions,5_Emr,2015,Female,75 to 79 years,Lung Cancer,1962.97,1152.514,2966.45,1 963 [1 153 - 2 966],1.109,0.651,1.676,1.11 [0.65 - 1.68]
WHO regions,5_Emr,2015,Female,70 to 74 years,Ischaemic Heart Disease,230034.333,155820.604,294644.071,230 034 [155 821 - 294 644],127.395,86.295,163.176,127.40 [86.30 - 163.18]
WHO regions,5_Emr,2015,Female,70 to 74 years,Stroke,107681.053,56809.916,169434.294,107 681 [56 810 - 169 434],59.635,31.462,93.834,59.64 [31.46 - 93.83]
WHO regions,5_Emr,2015,Female,70 to 74 years,Chronic Obstructive Pulmonary Disease,40597.564,16694.362,72474.825,40 598 [16 694 - 72 475],22.483,9.246,40.137,22.48 [9.25 - 40.14]
WHO regions,5_Emr,2015,Female,70 to 74 years,Acute Lower Respiratory Infections,21919.029,14583.833,29968.062,21 919 [14 584 - 29 968],12.139,8.077,16.596,12.14 [8.08 - 16.60]
WHO regions,5_Emr,2015,Female,70 to 74 years,Lung Cancer,3055.974,1803.876,4600.119,3 056 [1 804 - 4 600],1.692,0.999,2.548,1.69 [1.00 - 2.55]
WHO regions,5_Emr,2015,Female,65 to 69 years,Ischaemic Heart Disease,250923.557,170834.763,320699.938,250 924 [170 835 - 320 700],134.047,91.263,171.323,134.05 [91.26 - 171.32]
WHO regions,5_Emr,2015,Female,65 to 69 years,Stroke,107503.692,56974.074,169205.687,107 504 [56 974 - 169 206],57.43,30.436,90.392,57.43 [30.44 - 90.39]
WHO regions,5_Emr,2015,Female,65 to 69 years,Chronic Obstructive Pulmonary Disease,37412.638,15360.631,66881.131,37 413 [15 361 - 66 881],19.986,8.206,35.729,19.99 [8.21 - 35.73]
WHO regions,5_Emr,2015,Female,65 to 69 years,Acute Lower Respiratory Infections,21101.297,14105.546,28774.048,21 101 [14 106 - 28 774],11.273,7.535,15.372,11.27 [7.54 - 15.37]
WHO regions,5_Emr,2015,Female,65 to 69 years,Lung Cancer,4097.898,2424.604,6158.118,4 098 [2 425 - 6 158],2.189,1.295,3.29,2.19 [1.30 - 3.29]
WHO regions,5_Emr,2015,Female,60 to 64 years,Ischaemic Heart Disease,250511.253,170347.981,320326.98,250 511 [170 348 - 320 327],124.083,84.377,158.664,124.08 [84.38 - 158.66]
WHO regions,5_Emr,2015,Female,60 to 64 years,Stroke,106078.941,56187.376,166919.703,106 079 [56 187 - 166 920],52.543,27.831,82.679,52.54 [27.83 - 82.68]
WHO regions,5_Emr,2015,Female,60 to 64 years,Chronic Obstructive Pulmonary Disease,34245.366,13955.36,61499.068,34 245 [13 955 - 61 499],16.962,6.912,30.462,16.96 [6.91 - 30.46]
WHO regions,5_Emr,2015,Female,60 to 64 years,Acute Lower Respiratory Infections,21272.707,14145.976,29100.293,21 273 [14 146 - 29 100],10.537,7.007,14.414,10.54 [7.01 - 14.41]
WHO regions,5_Emr,2015,Female,60 to 64 years,Lung Cancer,5183.644,3075.546,7777.867,5 184 [3 076 - 7 778],2.568,1.523,3.852,2.57 [1.52 - 3.85]
WHO regions,5_Emr,2015,Female,55 to 59 years,Ischaemic Heart Disease,215368.504,146938.663,275039.299,215 369 [146 939 - 275 039],99.434,67.84,126.983,99.43 [67.84 - 126.98]
WHO regions,5_Emr,2015,Female,55 to 59 years,Stroke,91947.315,48731.956,144781.126,91 947 [48 732 - 144 781],42.451,22.499,66.844,42.45 [22.50 - 66.84]
WHO regions,5_Emr,2015,Female,55 to 59 years,Chronic Obstructive Pulmonary Disease,28231.987,11436.638,50870.469,28 232 [11 437 - 50 870],13.034,5.28,23.486,13.03 [5.28 - 23.49]
WHO regions,5_Emr,2015,Female,55 to 59 years,Acute Lower Respiratory Infections,16543.681,10937.884,22723.644,16 544 [10 938 - 22 724],7.638,5.05,10.491,7.64 [5.05 - 10.49]
WHO regions,5_Emr,2015,Female,55 to 59 years,Lung Cancer,5231.259,3125.009,7814.32,5 231 [3 125 - 7 814],2.415,1.443,3.608,2.42 [1.44 - 3.61]
WHO regions,5_Emr,2015,Female,50 to 54 years,Ischaemic Heart Disease,176137.642,120268.774,224919.449,176 138 [120 269 - 224 919],77.173,52.694,98.546,77.17 [52.69 - 98.55]
WHO regions,5_Emr,2015,Female,50 to 54 years,Stroke,76727.923,40673.06,120892.356,76 728 [40 673 - 120 892],33.617,17.82,52.968,33.62 [17.82 - 52.97]
WHO regions,5_Emr,2015,Female,50 to 54 years,Chronic Obstructive Pulmonary Disease,22328.078,9026.319,40261.727,22 328 [9 026 - 40 262],9.783,3.955,17.64,9.78 [3.96 - 17.64]
WHO regions,5_Emr,2015,Female,50 to 54 years,Acute Lower Respiratory Infections,15242.542,10101.58,20904.435,15 243 [10 102 - 20 904],6.678,4.426,9.159,6.68 [4.43 - 9.16]
WHO regions,5_Emr,2015,Female,50 to 54 years,Lung Cancer,4970.595,2986.686,7394.455,4 971 [2 987 - 7 394],2.178,1.309,3.24,2.18 [1.31 - 3.24]
WHO regions,5_Emr,2015,Female,45 to 49 years,Ischaemic Heart Disease,133452.99,91270.293,170286,133 453 [91 270 - 170 286],54.149,37.033,69.094,54.15 [37.03 - 69.09]
WHO regions,5_Emr,2015,Female,45 to 49 years,Stroke,58268.098,30948.782,91646.748,58 268 [30 949 - 91 647],23.642,12.558,37.186,23.64 [12.56 - 37.19]
WHO regions,5_Emr,2015,Female,45 to 49 years,Chronic Obstructive Pulmonary Disease,15957.736,6405.978,28883.225,15 958 [6 406 - 28 883],6.475,2.599,11.719,6.48 [2.60 - 11.72]
WHO regions,5_Emr,2015,Female,45 to 49 years,Acute Lower Respiratory Infections,12933.227,8667.152,17580.721,12 933 [8 667 - 17 581],5.248,3.517,7.133,5.25 [3.52 - 7.13]
WHO regions,5_Emr,2015,Female,45 to 49 years,Lung Cancer,3812.944,2297.629,5661.786,3 813 [2 298 - 5 662],1.547,0.932,2.297,1.55 [0.93 - 2.30]
WHO regions,5_Emr,2015,Female,40 to 44 years,Ischaemic Heart Disease,96273.916,66225.586,122509.336,96 274 [66 226 - 122 509],36.258,24.942,46.139,36.26 [24.94 - 46.14]
WHO regions,5_Emr,2015,Female,40 to 44 years,Stroke,46084.423,24468.618,72614.347,46 084 [24 469 - 72 614],17.356,9.215,27.348,17.36 [9.22 - 27.35]
WHO regions,5_Emr,2015,Female,40 to 44 years,Acute Lower Respiratory Infections,12524.641,8351.808,17107.307,12 525 [8 352 - 17 107],4.717,3.145,6.443,4.72 [3.15 - 6.44]
WHO regions,5_Emr,2015,Female,40 to 44 years,Chronic Obstructive Pulmonary Disease,11586.043,4633.379,21010.249,11 586 [4 633 - 21 010],4.364,1.745,7.913,4.36 [1.75 - 7.91]
WHO regions,5_Emr,2015,Female,40 to 44 years,Lung Cancer,2293.371,1373.642,3421.012,2 293 [1 374 - 3 421],0.864,0.517,1.288,0.86 [0.52 - 1.29]
WHO regions,5_Emr,2015,Female,35 to 39 years,Ischaemic Heart Disease,70114.436,48300.256,89122.934,70 114 [48 300 - 89 123],23.612,16.266,30.013,23.61 [16.27 - 30.01]
WHO regions,5_Emr,2015,Female,35 to 39 years,Stroke,33206.836,17621.496,52342.248,33 207 [17 621 - 52 342],11.183,5.934,17.627,11.18 [5.93 - 17.63]
WHO regions,5_Emr,2015,Female,35 to 39 years,Acute Lower Respiratory Infections,14140.359,9570.514,19139.997,14 140 [9 571 - 19 140],4.762,3.223,6.446,4.76 [3.22 - 6.45]
WHO regions,5_Emr,2015,Female,35 to 39 years,Chronic Obstructive Pulmonary Disease,10947.319,4360.848,19890.714,10 947 [4 361 - 19 891],3.687,1.469,6.698,3.69 [1.47 - 6.70]
WHO regions,5_Emr,2015,Female,35 to 39 years,Lung Cancer,1499.768,899.193,2234.253,1 500 [899 - 2 234],0.505,0.303,0.752,0.51 [0.30 - 0.75]
WHO regions,5_Emr,2015,Female,30 to 34 years,Ischaemic Heart Disease,50651.185,34736.652,64504.606,50 651 [34 737 - 64 505],15.19,10.417,19.345,15.19 [10.42 - 19.35]
WHO regions,5_Emr,2015,Female,30 to 34 years,Stroke,26923.557,14327.175,42323.109,26 924 [14 327 - 42 323],8.074,4.297,12.693,8.07 [4.30 - 12.69]
WHO regions,5_Emr,2015,Female,30 to 34 years,Acute Lower Respiratory Infections,13821.576,9230.044,18828.814,13 822 [9 230 - 18 829],4.145,2.768,5.647,4.15 [2.77 - 5.65]
WHO regions,5_Emr,2015,Female,30 to 34 years,Chronic Obstructive Pulmonary Disease,10186.238,4057.506,18497.914,10 186 [4 058 - 18 498],3.055,1.217,5.548,3.06 [1.22 - 5.55]
WHO regions,5_Emr,2015,Female,30 to 34 years,Lung Cancer,1099.414,666.051,1625.009,1 099 [666 - 1 625],0.33,0.2,0.487,0.33 [0.20 - 0.49]
WHO regions,5_Emr,2015,Female,25 to 29 years,Ischaemic Heart Disease,31375.531,21542.21,39918.021,31 376 [21 542 - 39 918],8.789,6.034,11.181,8.79 [6.03 - 11.18]
WHO regions,5_Emr,2015,Female,25 to 29 years,Stroke,20094.997,10675.516,31622.46,20 095 [10 676 - 31 622],5.629,2.99,8.858,5.63 [2.99 - 8.86]
WHO regions,5_Emr,2015,Female,25 to 29 years,Acute Lower Respiratory Infections,13448.266,8923.167,18381.363,13 448 [8 923 - 18 381],3.767,2.499,5.149,3.77 [2.50 - 5.15]
WHO regions,5_Emr,2015,Female,25 to 29 years,Chronic Obstructive Pulmonary Disease,8366.233,3331.223,15189.052,8 366 [3 331 - 15 189],2.343,0.933,4.255,2.34 [0.93 - 4.26]
WHO regions,5_Emr,2015,Female,25 to 29 years,Lung Cancer,834.691,498.005,1246.879,835 [498 - 1 247],0.234,0.14,0.349,0.23 [0.14 - 0.35]
WHO regions,5_Emr,2015,Female,20 to 24 years,Acute Lower Respiratory Infections,12407.375,8103.288,17092.152,12 407 [8 103 - 17 092],3.452,2.255,4.756,3.45 [2.26 - 4.76]
WHO regions,5_Emr,2015,Female,15 to 19 years,Acute Lower Respiratory Infections,12935.054,8485.178,17777.02,12 935 [8 485 - 17 777],3.572,2.343,4.909,3.57 [2.34 - 4.91]
WHO regions,5_Emr,2015,Female,10 to 14 years,Acute Lower Respiratory Infections,27194.807,17116.632,38108.521,27 195 [17 117 - 38 109],7.223,4.546,10.122,7.22 [4.55 - 10.12]
WHO regions,5_Emr,2015,Female,5 to 9 years,Acute Lower Respiratory Infections,58971.298,37371.524,82904.267,58 971 [37 372 - 82 904],14.45,9.157,20.314,14.45 [9.16 - 20.31]
WHO regions,5_Emr,2015,Female,0 to 4 years,Acute Lower Respiratory Infections,1531454.972,1022790.437,2095606.837,1 531 455 [1 022 790 - 2 095 607],340.198,227.203,465.518,340.20 [227.20 - 465.52]
WHO regions,5_Emr,2015,Male,80 years and over,Ischaemic Heart Disease,208082.015,141074.489,266055.559,208 082 [141 074 - 266 056],156.479,106.089,200.076,156.48 [106.09 - 200.08]
WHO regions,5_Emr,2015,Male,80 years and over,Chronic Obstructive Pulmonary Disease,66856.242,27624.766,119013.8,66 856 [27 625 - 119 014],50.276,20.774,89.499,50.28 [20.77 - 89.50]
WHO regions,5_Emr,2015,Male,80 years and over,Stroke,63811.942,33336.365,99877.114,63 812 [33 336 - 99 877],47.987,25.069,75.108,47.99 [25.07 - 75.11]
WHO regions,5_Emr,2015,Male,80 years and over,Acute Lower Respiratory Infections,31968.52,21771.918,43116.064,31 969 [21 772 - 43 116],24.041,16.373,32.424,24.04 [16.37 - 32.42]
WHO regions,5_Emr,2015,Male,80 years and over,Lung Cancer,4187.573,2486.035,6288.024,4 188 [2 486 - 6 288],3.149,1.869,4.729,3.15 [1.87 - 4.73]
WHO regions,5_Emr,2015,Male,75 to 79 years,Ischaemic Heart Disease,224827.332,152385.996,287616.132,224 827 [152 386 - 287 616],133.243,90.311,170.454,133.24 [90.31 - 170.45]
WHO regions,5_Emr,2015,Male,75 to 79 years,Stroke,77276.216,40578.823,121224.072,77 276 [40 579 - 121 224],45.797,24.049,71.843,45.80 [24.05 - 71.84]
WHO regions,5_Emr,2015,Male,75 to 79 years,Chronic Obstructive Pulmonary Disease,67481.465,27880.313,120134.686,67 481 [27 880 - 120 135],39.992,16.523,71.197,39.99 [16.52 - 71.20]
WHO regions,5_Emr,2015,Male,75 to 79 years,Acute Lower Respiratory Infections,29874.719,20304.164,40387.674,29 875 [20 304 - 40 388],17.705,12.033,23.936,17.71 [12.03 - 23.94]
WHO regions,5_Emr,2015,Male,75 to 79 years,Lung Cancer,6758.299,4041.728,10093.698,6 758 [4 042 - 10 094],4.005,2.395,5.982,4.01 [2.40 - 5.98]
WHO regions,5_Emr,2015,Male,70 to 74 years,Ischaemic Heart Disease,295267.958,200554.688,377586.198,295 268 [200 555 - 377 586],169.345,115.024,216.557,169.35 [115.02 - 216.56]
WHO regions,5_Emr,2015,Male,70 to 74 years,Stroke,95690.967,50504.617,150323.449,95 691 [50 505 - 150 323],54.882,28.966,86.215,54.88 [28.97 - 86.22]
WHO regions,5_Emr,2015,Male,70 to 74 years,Chronic Obstructive Pulmonary Disease,84132.46,34874.984,149475.666,84 132 [34 875 - 149 476],48.252,20.002,85.729,48.25 [20.00 - 85.73]
WHO regions,5_Emr,2015,Male,70 to 74 years,Acute Lower Respiratory Infections,35508.046,24144.067,48028.054,35 508 [24 144 - 48 028],20.365,13.847,27.546,20.37 [13.85 - 27.55]
WHO regions,5_Emr,2015,Male,70 to 74 years,Lung Cancer,11530.624,6952.367,17113.544,11 531 [6 952 - 17 114],6.613,3.987,9.815,6.61 [3.99 - 9.82]
WHO regions,5_Emr,2015,Male,65 to 69 years,Ischaemic Heart Disease,360669.198,245607.505,460742.069,360 669 [245 608 - 460 742],196.213,133.616,250.655,196.21 [133.62 - 250.66]
WHO regions,5_Emr,2015,Male,65 to 69 years,Stroke,105567.135,55850.203,166093.138,105 567 [55 850 - 166 093],57.431,30.384,90.359,57.43 [30.38 - 90.36]
WHO regions,5_Emr,2015,Male,65 to 69 years,Chronic Obstructive Pulmonary Disease,80996.845,33461.387,144268.454,80 997 [33 461 - 144 268],44.064,18.204,78.486,44.06 [18.20 - 78.49]
WHO regions,5_Emr,2015,Male,65 to 69 years,Acute Lower Respiratory Infections,35945.544,24446.499,48626.166,35 946 [24 446 - 48 626],19.555,13.3,26.454,19.56 [13.30 - 26.45]
WHO regions,5_Emr,2015,Male,65 to 69 years,Lung Cancer,16337.568,9882.677,24193.263,16 338 [9 883 - 24 193],8.888,5.376,13.162,8.89 [5.38 - 13.16]
WHO regions,5_Emr,2015,Male,60 to 64 years,Ischaemic Heart Disease,423106.286,288465.993,540192.08,423 106 [288 466 - 540 192],205.942,140.407,262.932,205.94 [140.41 - 262.93]
WHO regions,5_Emr,2015,Male,60 to 64 years,Stroke,106544.701,56359.957,167647.502,106 545 [56 360 - 167 648],51.859,27.433,81.6,51.86 [27.43 - 81.60]
WHO regions,5_Emr,2015,Male,60 to 64 years,Chronic Obstructive Pulmonary Disease,74113.138,30483.79,132434.244,74 113 [30 484 - 132 434],36.074,14.838,64.461,36.07 [14.84 - 64.46]
WHO regions,5_Emr,2015,Male,60 to 64 years,Acute Lower Respiratory Infections,39680.404,26981.317,53674.017,39 680 [26 981 - 53 674],19.314,13.133,26.125,19.31 [13.13 - 26.13]
WHO regions,5_Emr,2015,Male,60 to 64 years,Lung Cancer,21189.653,12742.09,31522.177,21 190 [12 742 - 31 522],10.314,6.202,15.343,10.31 [6.20 - 15.34]
WHO regions,5_Emr,2015,Male,55 to 59 years,Ischaemic Heart Disease,422123.071,288817.045,538098.637,422 123 [288 817 - 538 099],184.264,126.074,234.89,184.26 [126.07 - 234.89]
WHO regions,5_Emr,2015,Male,55 to 59 years,Stroke,93305.188,49541.522,146697.729,93 305 [49 542 - 146 698],40.729,21.626,64.036,40.73 [21.63 - 64.04]
WHO regions,5_Emr,2015,Male,55 to 59 years,Chronic Obstructive Pulmonary Disease,57286.889,23536.784,102464.067,57 287 [23 537 - 102 464],25.007,10.274,44.727,25.01 [10.27 - 44.73]
WHO regions,5_Emr,2015,Male,55 to 59 years,Acute Lower Respiratory Infections,32779.298,22248.362,44412.074,32 779 [22 248 - 44 412],14.309,9.712,19.387,14.31 [9.71 - 19.39]
WHO regions,5_Emr,2015,Male,55 to 59 years,Lung Cancer,22432.268,13484.593,33394.981,22 432 [13 485 - 33 395],9.792,5.886,14.578,9.79 [5.89 - 14.58]
WHO regions,5_Emr,2015,Male,50 to 54 years,Ischaemic Heart Disease,379770.724,260769.602,483339.47,379 771 [260 770 - 483 339],154.054,105.781,196.067,154.05 [105.78 - 196.07]
WHO regions,5_Emr,2015,Male,50 to 54 years,Stroke,82868.893,44198.373,130184.997,82 869 [44 198 - 130 185],33.616,17.929,52.81,33.62 [17.93 - 52.81]
WHO regions,5_Emr,2015,Male,50 to 54 years,Chronic Obstructive Pulmonary Disease,45158.367,18576.812,80722.388,45 158 [18 577 - 80 722],18.319,7.536,32.745,18.32 [7.54 - 32.75]
WHO regions,5_Emr,2015,Male,50 to 54 years,Acute Lower Respiratory Infections,29236.111,20001.872,39436.714,29 236 [20 002 - 39 437],11.86,8.114,15.998,11.86 [8.11 - 16.00]
WHO regions,5_Emr,2015,Male,50 to 54 years,Lung Cancer,18712.613,11186.06,27961.198,18 713 [11 186 - 27 961],7.591,4.538,11.342,7.59 [4.54 - 11.34]
WHO regions,5_Emr,2015,Male,45 to 49 years,Ischaemic Heart Disease,283088.932,194612.674,360167.73,283 089 [194 613 - 360 168],105.924,72.819,134.765,105.92 [72.82 - 134.77]
WHO regions,5_Emr,2015,Male,45 to 49 years,Stroke,59597.389,31775.92,93593.898,59 597 [31 776 - 93 594],22.3,11.89,35.02,22.30 [11.89 - 35.02]
WHO regions,5_Emr,2015,Male,45 to 49 years,Chronic Obstructive Pulmonary Disease,27968.774,11424.382,50191.228,27 969 [11 424 - 50 191],10.465,4.275,18.78,10.47 [4.28 - 18.78]
WHO regions,5_Emr,2015,Male,45 to 49 years,Acute Lower Respiratory Infections,24530.487,16735.266,33144.755,24 530 [16 735 - 33 145],9.179,6.262,12.402,9.18 [6.26 - 12.40]
WHO regions,5_Emr,2015,Male,45 to 49 years,Lung Cancer,12549.784,7489.861,18768.069,12 550 [7 490 - 18 768],4.696,2.803,7.022,4.70 [2.80 - 7.02]
WHO regions,5_Emr,2015,Male,40 to 44 years,Ischaemic Heart Disease,202243.974,139369.186,257041.885,202 244 [139 369 - 257 042],68.582,47.261,87.164,68.58 [47.26 - 87.16]
WHO regions,5_Emr,2015,Male,40 to 44 years,Stroke,45844.574,24464.491,72029.615,45 845 [24 464 - 72 030],15.546,8.296,24.426,15.55 [8.30 - 24.43]
WHO regions,5_Emr,2015,Male,40 to 44 years,Acute Lower Respiratory Infections,22573.929,15387.346,30477.03,22 574 [15 387 - 30 477],7.655,5.218,10.335,7.66 [5.22 - 10.34]
WHO regions,5_Emr,2015,Male,40 to 44 years,Chronic Obstructive Pulmonary Disease,18410.777,7474.044,33144.609,18 411 [7 474 - 33 145],6.243,2.534,11.239,6.24 [2.53 - 11.24]
WHO regions,5_Emr,2015,Male,40 to 44 years,Lung Cancer,5929.592,3511.921,8915.66,5 930 [3 512 - 8 916],2.011,1.191,3.023,2.01 [1.19 - 3.02]
